id|nome
ea7fc164-6cf5-4d9c-93bb-fb691b1fab34|COVEIRO
8e858945-1b18-4b7b-8a56-1047775ee9ae|COVEIRO
82fecde8-230c-4e1e-ab1e-c2be7a795650|COVEIRO
5259a617-d1c2-4495-9818-abb37ed014bd|COVEIRO
c21d479f-0795-4b90-bb76-b9d10d28b481|COVEIRO
3f984368-fbf1-4190-be08-b1ff8f557f16|COZINHEIRO GERAL
7960dfcc-ced8-41f4-9431-4999c777172f|COZINHEIRO GERAL
5a6cf065-2a91-4a58-ae53-7afdb91f1465|COZINHEIRO GERAL
64fcc43e-2755-4017-ae99-837d51dd90b2|COZINHEIRO GERAL
86862416-9548-4bb5-896b-9891be0a00b4|COZINHEIRO GERAL
0e4be909-d830-4f79-9566-d287330ef53b|COZINHEIRO GERAL
e05aebcd-43f2-4f45-b77e-4b1ed5fef527|COZINHEIRO GERAL
82bead10-9a82-47d7-a279-6ffcaeef5b1e|COZINHEIRO GERAL
14df17ca-653e-468b-bf0f-22b33ef26ba6|COZINHEIRO GERAL
7ef74973-a2e6-4209-868e-3250af0e3677|COZINHEIRO GERAL
bfdf09af-93dd-4de2-aa25-8e52e4778a7c|COZINHEIRO GERAL
f03e1afa-299a-4cb4-9092-b3578ed6166b|COZINHEIRO GERAL
c8bacb9a-02b5-48af-b42c-df2c7de32eb2|COZINHEIRO GERAL
52055072-977f-4881-9694-303553d746f2|COZINHEIRO GERAL
5c1137eb-5284-4a75-a25a-38393679e9d3|COZINHEIRO GERAL
aeccba63-48e4-4993-8db6-03cf7df79170|COZINHEIRO GERAL
7854c055-d122-4d88-87f2-f81fadab925f|COZINHEIRO GERAL
88cfbde2-584a-4de0-ae6e-b2766279a278|COZINHEIRO GERAL
86656291-0ab3-45ad-9bf4-f593faf37fa9|COZINHEIRO GERAL
9e09e35b-9139-4d6e-bdf9-58c74c0c4669|COZINHEIRO GERAL
c93a2080-60b6-4aee-a184-8e9160d3beb1|COZINHEIRO GERAL
c295de51-28c7-47a2-89fe-1b4c6ac49a95|COZINHEIRO GERAL
