id|nome|contrato_id
a1b888b1-f760-47b1-8dfb-f5ceaa9764d3|E.M.E.I CRIANÇA FELIZ|773af58b-44f1-4cf7-bac7-901cc3b1694c
bb0a8605-a870-4f4d-ac87-f14973e1a54a|E.M.E.I ENCANTADO|773af58b-44f1-4cf7-bac7-901cc3b1694c
e0a3d8dd-19a6-4c91-9ed2-d710416ebaa9|E.M.E.I FANTASIA|773af58b-44f1-4cf7-bac7-901cc3b1694c
a1a60c2e-1f8a-4655-bc1f-d627386e587d|E.M.E.I MARIA TEREZINHA|773af58b-44f1-4cf7-bac7-901cc3b1694c
06831a4d-3dc5-4e6f-b266-36bdf95c0b79|E.M.E.I MUNDO ENCANTADO|773af58b-44f1-4cf7-bac7-901cc3b1694c
51cb3984-b1e1-43ea-907d-7e292ff4a024|E.M.E.I MUNDO FANTASIA|773af58b-44f1-4cf7-bac7-901cc3b1694c
f67afa11-b08c-4f2c-b906-814dd6b30197|E.M.E.I OTAVIO QUADROS|773af58b-44f1-4cf7-bac7-901cc3b1694c
058af4b4-0794-4652-aa8c-1a7fe48b9f59|E.M.E.I PINGO DE GENTE|773af58b-44f1-4cf7-bac7-901cc3b1694c
bf815273-1ab4-4136-8e64-d9b814bae2a6|E.M.E.I TERESINHA|773af58b-44f1-4cf7-bac7-901cc3b1694c
ee5d3c4f-5e21-442a-b9b7-b539f4e391f1|EESCA Assis Brasil|8500ea60-a5c4-495e-8c26-f009a34e2107
f6914c01-4201-478b-b7f4-9b74d7d15735|EESCA CAMAQUA|8500ea60-a5c4-495e-8c26-f009a34e2107
b4e4ee60-f4ef-44c8-8b0d-5e100bd6b24f|EESCA NAVEGANTES|8500ea60-a5c4-495e-8c26-f009a34e2107
258b4bcb-4e72-4f26-928c-9002fd58096a|EESCA Santa Marta|8500ea60-a5c4-495e-8c26-f009a34e2107
5aa3e00b-3713-4d90-833b-a49f9597fc82|EESCA Vila Jardim|8500ea60-a5c4-495e-8c26-f009a34e2107
0d129782-b547-4a78-8b93-0944e0396753|EMBRAPA PELOTAS|75499aa9-8dbf-4d8c-b3a8-8c5a199a4d25
39fb383f-3c57-4bf1-976d-7f14e8a254ca|EMEF ADRIANO FARINA|27e23133-db59-4386-a015-33a7310768fb
fc01ad09-c60e-4dee-b186-e919b0e6a57f|EMEF ALEXANDRE BACCHI|9f610794-3052-4466-b9dc-f33f6cede425
7f5de4f6-181c-4be1-bec1-e772b2186a51|EMEF DR. JAIRO BRUM|9f610794-3052-4466-b9dc-f33f6cede425
1088007e-0183-4b09-867b-c813d5f09ac1|EMEF FELIPE DOS SANTOS|27e23133-db59-4386-a015-33a7310768fb
8b39a24b-bfb8-43f6-9f23-58ccc3f205d5|EMEF IMACULADA CONCEIÇÃO|9f610794-3052-4466-b9dc-f33f6cede425
bd86d8c6-4644-4284-83eb-72e22a5d0eac|EMEF IRMÃ JOANA AIMÉ|27e23133-db59-4386-a015-33a7310768fb
cea75e0b-326c-4174-a8da-b807546a2806|EMEF IRMÃO ARTUR FRANCISCO|27e23133-db59-4386-a015-33a7310768fb
3a218e71-d946-4c0c-86b7-022cc46b2fe5|EMEF IRMÃO JERÔNIMO|27e23133-db59-4386-a015-33a7310768fb
12efdabf-9872-4ac0-9162-e10bc48d886d|EMEF SENADOR ALBERTO PASQUALINI|27e23133-db59-4386-a015-33a7310768fb
72a07af5-3abb-4172-8393-b5cf3f7bd0ec|EMEF ZAIDA ZANON|9f610794-3052-4466-b9dc-f33f6cede425
fb14ad5c-5c6c-4b66-b669-6bccd2b5f68c|EMEI ANITA DALL’AGNOL AMANTINO|27e23133-db59-4386-a015-33a7310768fb
3205b8b6-701f-412b-a620-5e32285d67bf|EMEI CRIANÇA FELIZ|e3eef0bc-cc6a-4521-9fc7-10eb4eafe201
a9d91572-3dc6-4cb2-a3f3-19b5197c8cea|EMEI FLORA|e3eef0bc-cc6a-4521-9fc7-10eb4eafe201
eb35cc4e-704b-41cd-a084-f4c966a45389|EMEI GASPARZINHO|9f610794-3052-4466-b9dc-f33f6cede425
90c042f1-46df-41b1-897c-ffcdef836881|EMEI HILDA HOFFMANN PERUFFO|27e23133-db59-4386-a015-33a7310768fb
e17cce14-0875-4598-adc9-5b16e527170f|EMEI IRMÃ CARMELITA|27e23133-db59-4386-a015-33a7310768fb
3ba9bd86-493b-4803-9c6f-c5987728b14b|EMEI IRMÃ LAURA|27e23133-db59-4386-a015-33a7310768fb
1edf5813-3793-4d09-ae4f-53aaf752fc41|EMEI MARIA DO CARMO|e3eef0bc-cc6a-4521-9fc7-10eb4eafe201
99ec21c7-7596-4787-87fd-4bc2bad9e6a3|EMEI MARIA ROSA FERREIRA|9f610794-3052-4466-b9dc-f33f6cede425
9257891f-fc61-46ea-ac15-02f5b7e08e99|EMEI MONICA|9f610794-3052-4466-b9dc-f33f6cede425
d9c5acb4-00b5-4a31-9e4a-f55d4da83efe|EMEI NAIRO JOSÉ PRESTES|9f610794-3052-4466-b9dc-f33f6cede425
a920fb94-9886-4c05-9825-b4c90e8aca92|EMEI PINGUINHO DE GENTE|9f610794-3052-4466-b9dc-f33f6cede425
d5e7e323-e76a-4332-bd92-b004dc3bf1ef|EMEI QUINTAL MÁGICO|9f610794-3052-4466-b9dc-f33f6cede425
361232b6-d087-49ca-a751-3dc5ad02f412|EMEI ROSA DOS VENTOS|9f610794-3052-4466-b9dc-f33f6cede425
00c59871-b5ae-444d-a1e0-76394dcc292a|EMEI SANTA BARBARA|e3eef0bc-cc6a-4521-9fc7-10eb4eafe201
978c364f-c8e2-41cf-a3b8-136d16ee73d1|EMEI TIA FILO|e3eef0bc-cc6a-4521-9fc7-10eb4eafe201
c1380a4d-654f-4575-ae0b-c54ee581863d|EMEI Virginia Bernardi|27e23133-db59-4386-a015-33a7310768fb
f13a6e2f-5ee6-4e8f-989b-9d35b702d4bc|ESCOLA CANAÃ|04c313f8-d491-4689-a1fc-3b3c6af88eb0
496bbe2a-1eef-442b-8851-06a28c868194|ESCOLA GUAIBA CITY|e3eef0bc-cc6a-4521-9fc7-10eb4eafe201
8c5c2ca5-d1c1-4812-8f14-e3a7d434830a|ESCOLA MARIA DE LOURDES|e3eef0bc-cc6a-4521-9fc7-10eb4eafe201
a5667f9c-9926-4674-88b4-3ffe6da49c4d|ESCOLA NEI BERBIGIER|e3eef0bc-cc6a-4521-9fc7-10eb4eafe201
5bf4143f-7c66-4442-bb5c-9e99b0dd7723|ESCOLA OTAVIO LAZARO|e3eef0bc-cc6a-4521-9fc7-10eb4eafe201
681abb51-0e0b-46b9-b538-95bf79878635|ESCOLA OTAVIO REIS|e3eef0bc-cc6a-4521-9fc7-10eb4eafe201
fb9d80b1-9398-40bf-a34a-b263c611d534|ESCOLA PIO|e3eef0bc-cc6a-4521-9fc7-10eb4eafe201
5c098366-7a79-4335-96a5-1bf3e95c501b|ESCOLA SÃO MIGUEL|e3eef0bc-cc6a-4521-9fc7-10eb4eafe201
7500260f-d7d0-438d-a851-85b7d56f9e11|ESF APARECIDA|e30b03a4-9ecc-4cd1-8e71-8e68c93ab202
8d2836e0-6537-4121-b141-280cce09928e|ESF BARRACÃO|e30b03a4-9ecc-4cd1-8e71-8e68c93ab202
37d321a0-68d6-4359-947f-cb07b7fc92d7|ESF LICORSUL|e30b03a4-9ecc-4cd1-8e71-8e68c93ab202
fdc763aa-9148-4acf-bc8b-625f806c779e|ESF OURO VERDE|e30b03a4-9ecc-4cd1-8e71-8e68c93ab202
2631625d-3227-4c77-8264-375a06b92bea|ESF PROGRESSO II/CVI|e30b03a4-9ecc-4cd1-8e71-8e68c93ab202
d342baa1-4893-45d5-a7d2-e6e01031c0a6|ESF VILA NOVA - VILA NOVA II|e30b03a4-9ecc-4cd1-8e71-8e68c93ab202
b0deee6e-fe34-47ab-8069-215e03bf59b6|ESF ZATT|e30b03a4-9ecc-4cd1-8e71-8e68c93ab202
99c0124f-ae02-4546-8ead-fcb7e5f14fd9|ESMA Altos da Glória|8500ea60-a5c4-495e-8c26-f009a34e2107
b9fb8b61-52b6-426c-ae90-15ea0b8f5165|ESMA ASSIS BRASIL|8500ea60-a5c4-495e-8c26-f009a34e2107
b2624929-b5ad-4663-829d-471e584a105e|ESMA Camaquã|8500ea60-a5c4-495e-8c26-f009a34e2107
f5d6a0b4-a491-4dd8-a391-4042a3cf1955|ESMA IAPI|8500ea60-a5c4-495e-8c26-f009a34e2107
7afa21e6-ab20-402a-9a1b-174ad6899151|ESMA Morro Santana|8500ea60-a5c4-495e-8c26-f009a34e2107
ce316e79-046c-41e8-bbfc-37a69d0516cb|ESMA RESTINGA|8500ea60-a5c4-495e-8c26-f009a34e2107
ee2c040f-9eb8-420b-aad0-9411e07922c9|ESMA TOBIAS BARRETO|8500ea60-a5c4-495e-8c26-f009a34e2107
61cf7dc7-4ced-4ddc-b934-82160bf6da86|ESPECIALIDADES|e30b03a4-9ecc-4cd1-8e71-8e68c93ab202
eef12b2e-b654-415e-b2a8-08f4596ff7e5|ESTUFA/AGRICULTURA|773af58b-44f1-4cf7-bac7-901cc3b1694c
3eb1a904-0778-4e89-896f-d4820f37354a|FARMÁCIA BÁSICA CENTRAL|27e23133-db59-4386-a015-33a7310768fb
f5dd9a23-b145-4b43-a3e1-891cdd8894e3|Farmácia Distrital Bom jesus|8500ea60-a5c4-495e-8c26-f009a34e2107
4525bded-912f-4199-ba7b-325343069496|FARMÁCIA DISTRITAL CAMAQUÃ|8500ea60-a5c4-495e-8c26-f009a34e2107
2a1d5b2b-9f8b-450a-87d4-98377dd41fd4|FARMÁCIA DISTRITAL IAPI|8500ea60-a5c4-495e-8c26-f009a34e2107
0ca52fcd-32d9-4ecc-a450-22f1274b2b7d|Farmácia Distrital Modelo|8500ea60-a5c4-495e-8c26-f009a34e2107
ff395939-4c4c-4808-90c8-0902e8c16a94|Farmácia Distrital Murialdo|8500ea60-a5c4-495e-8c26-f009a34e2107
340a2174-8197-464e-bcc8-037519118973|Farmácia Distrital Santa Marta|8500ea60-a5c4-495e-8c26-f009a34e2107
4aee3f30-87d8-453b-a1d9-0e8d5773de8b|Farmácia Distrital Sarandi|8500ea60-a5c4-495e-8c26-f009a34e2107
a3ae8004-aac1-472c-8bf5-228c302b708e|FARMÁCIA MUNICIPAL|89df1462-ba23-49c5-bb10-064d1c6d93eb
50b3229a-6c4f-4403-9288-ec19317a7d1a|FARMÁCIA POLO 2 (ANEXO Á POLICLINICA MUNICIPAL)|89df1462-ba23-49c5-bb10-064d1c6d93eb
5b45d416-5464-4ef6-b18a-5df6b78465f1|FERISTA 12X36 NOITE|e30b03a4-9ecc-4cd1-8e71-8e68c93ab202
466d3673-0081-4402-9b35-8bf813481ec1|FERISTA SEG/SEX|e30b03a4-9ecc-4cd1-8e71-8e68c93ab202
ade635cb-cb50-446e-9d3b-47b9ab858178|FUNARBE PELOTAS|d5d16703-a8a2-4c06-aba0-48d5152ab743
31da977b-0c50-46b4-90eb-55e3071d366b|FURG HU RIO GRANDE|0f5854dc-8e4c-4e66-9f42-bb9bb42a3c0e
a974fbad-93a5-455a-bae8-1d759b4e8095|FURG RIO GRANDE|ad0f7b67-5341-43fe-aee4-ecc834e240b1
388b78a4-a382-4bec-89aa-5a79443d981d|FURG RIO GRANDE|a35768b5-8846-4fbe-b485-6b56a1fc7ea2
6d1935a4-7142-4a89-830c-62dd0c47ad0b|GALERIA DE ARTES|eb85c1d0-dd6d-45be-a5d5-5618f98bf205
4a07b761-905c-4df5-a166-f11067e01b72|GARAGEM COXILHA|773af58b-44f1-4cf7-bac7-901cc3b1694c
cd52715f-9da0-46ed-8d5f-113e5b574571|GARAGEM PASSO RASO|773af58b-44f1-4cf7-bac7-901cc3b1694c
34cf75ad-6b1f-479e-a1a1-2cd122b0aea3|GINASIO BARRETO|773af58b-44f1-4cf7-bac7-901cc3b1694c
3d07485d-f764-482a-b088-1fa16cc6cfad|GINASIO CENTRO|773af58b-44f1-4cf7-bac7-901cc3b1694c
e47d5759-5ec0-4e14-bf85-908831f06548|GINASIO COXILHA|773af58b-44f1-4cf7-bac7-901cc3b1694c
8007de8c-7901-4a3f-9bbd-9ab2234db148|GINÁSIO MUNICIPAL LEONIR ANTÔNIO FARINA E A FEMAÇÃ|27e23133-db59-4386-a015-33a7310768fb
3f9c4cb3-9e9d-4f80-ac9a-79e6b3cd21a5|GINASIO PORTO|773af58b-44f1-4cf7-bac7-901cc3b1694c
ad224ef0-b878-4357-a435-0691db409195|HOSPITAL DE CLINICAS|b372063c-c3b5-4734-a7d1-7207f218e963
d3dd4f13-0aa8-4208-b738-b8245fcc5127|HOSPITAL MATERNO INFANTIL PRESIDENTE VARGAS|8500ea60-a5c4-495e-8c26-f009a34e2107
f2d7afcc-2846-43b1-b44b-2ed7f309e759|HOSPITAL SÃO CAMILO|19a7b53d-8bbe-4b85-a64a-894f83acb086
c36fb569-bb1b-4e46-bfad-40e820607594|HPS|8500ea60-a5c4-495e-8c26-f009a34e2107
28109663-8400-434e-bf56-6428a59f1fcb|HUSM - SANTA MARIA|e6848bf1-c058-42cf-8216-c37a31a4d167
f1adf9a5-4cb3-4956-98ec-47dd2368d249|IPAM|d9e4573f-7102-43c5-b190-db112a1cbe02
c19a73f6-f46e-42fb-844c-81dfdd4ad621|IPASEM - PREDIO ANTIGO|86a511ce-3542-468c-8165-488a6db0800d
882c79f5-924f-450e-87f7-849581e871d7|IPASEM - PREDIO NOVO|86a511ce-3542-468c-8165-488a6db0800d
00bf050b-5f3c-4f52-b43e-6cc22bf99414|LAVANDERIA|e30b03a4-9ecc-4cd1-8e71-8e68c93ab202
901997cd-d4c3-4337-8184-57e55e582527|LIMPEZA HOSPITALAR ODONTO|22c23dff-d58e-41c0-86ab-3a7e71999cbb
c2b42b3b-050e-48aa-9584-23ffbccfa976|MOTORISTA CAT. C|86570111-d5f3-4788-97ea-c9e67298f8c0
5067bc2a-f14f-4204-90df-11fd4f4f1d25|OFICINA DA MUNICIPALIDADE|27e23133-db59-4386-a015-33a7310768fb
d8b1fead-372c-40d2-9793-23bf378e22c5|PA ZONA NORTE|e30b03a4-9ecc-4cd1-8e71-8e68c93ab202
550d6664-41a3-46d7-91e3-4c414bf8eaeb|PALÁCIO DA POLÍCIA|3918b9ef-ea35-415a-b9f1-9790c863da7f
71627688-62e2-47c1-bfdb-e76daeb5d76d|PARQUE MUNICIPAL DE ESPORTES E EXPOSIÇÕES JOSÉ BIN (GINÁSIO MUNICIPAL LEONIR ANTÔNIO FARINA E A FEMAÇÃ)|27e23133-db59-4386-a015-33a7310768fb
c5c46ec4-0afd-437e-815a-3c18a11d3a20|POLICLINICA MUNICIPAL|89df1462-ba23-49c5-bb10-064d1c6d93eb
a90417f7-2962-45f4-b046-5fcda2ebfe5e|PONTOS TURÍSTICOS|27e23133-db59-4386-a015-33a7310768fb
dc58816e-442e-4082-8c73-9eed4b6b7c74|PORTARIA DA C-MERCADO (APOIO 2)|eb85c1d0-dd6d-45be-a5d5-5618f98bf205
291b6704-2d15-4e0a-9ebf-9b20bdc3f6e6|PORTARIA DA CENTRAL DE VEICULOS|eb85c1d0-dd6d-45be-a5d5-5618f98bf205
10f3d697-8bf6-4ff6-a7f5-53e9cf09348b|PORTARIA DA DIREÇÃO GERAL DG 1|eb85c1d0-dd6d-45be-a5d5-5618f98bf205
fbf0b13a-e3e2-4a08-9868-7d5f1e79689c|PORTARIA DA DIREÇÃO GERAL DG 2|eb85c1d0-dd6d-45be-a5d5-5618f98bf205
62ed91ae-485f-41c2-b2cb-6725d87d6dbd|PORTARIA DA DIRETORIA ADMINISTRATIVA DA|eb85c1d0-dd6d-45be-a5d5-5618f98bf205
982ae776-7d90-4fee-8db5-88a9052b94bf|PORTARIA DA GCON/C-LEITURA|eb85c1d0-dd6d-45be-a5d5-5618f98bf205
5f8a24ab-df60-443b-afa6-e9f13a904d62|PORTARIA DA GDCE|eb85c1d0-dd6d-45be-a5d5-5618f98bf205
e7cc2ca8-b2ab-4fc6-a178-d484615afe43|PORTARIA DA GDCO|eb85c1d0-dd6d-45be-a5d5-5618f98bf205
8ca57561-2cb4-4c2f-8ade-f6b68dd1e8be|PORTARIA DA GDLE|eb85c1d0-dd6d-45be-a5d5-5618f98bf205
4b6ae61e-d830-464c-9f1d-c0f293bddc34|PORTARIA DA GEPO|eb85c1d0-dd6d-45be-a5d5-5618f98bf205
8e6bab85-c374-4dee-b2ca-02d23620cb54|PORTARIA DA GLIC|eb85c1d0-dd6d-45be-a5d5-5618f98bf205
3ab2fcd6-b338-42a1-b6a1-c871af79ecfd|PORTARIA DA GMAN|eb85c1d0-dd6d-45be-a5d5-5618f98bf205
9fdae9fc-9c5f-408e-9f57-b0ae312df1e1|PORTARIA DA GMAN-2(APOIO 1)|eb85c1d0-dd6d-45be-a5d5-5618f98bf205
ced25be3-5764-4a40-a44e-f9ca239efdbc|PORTARIA DA GSUP|eb85c1d0-dd6d-45be-a5d5-5618f98bf205
09b11fe3-f85a-4be2-87be-036f8b5d3740|PORTARIA DA GTAG|eb85c1d0-dd6d-45be-a5d5-5618f98bf205
d82b9015-a791-4ab1-a44a-e2f35500a49a|PORTARIA DE EQ-SAUDE|eb85c1d0-dd6d-45be-a5d5-5618f98bf205
c73bde7d-1088-4f2a-8401-4546b47a44d0|PORTARIA DE GCON / C-MICROM|eb85c1d0-dd6d-45be-a5d5-5618f98bf205
172d1981-21f8-40da-b9ec-99c7f11237f0|PORTARIA DO MIRANTE / EBE C-2|eb85c1d0-dd6d-45be-a5d5-5618f98bf205
5d750a46-de88-4c90-8827-009dfc9a20d2|PORTARIA DO POSTO ATEND. AO CLIENTE CENTRO 1|eb85c1d0-dd6d-45be-a5d5-5618f98bf205
5f5dc5f5-b428-40ec-b38d-9cb2a2efeffd|PORTARIA DO POSTO ATEND. AO CLIENTE CENTRO 2|eb85c1d0-dd6d-45be-a5d5-5618f98bf205
bb63f463-2742-4993-963d-761e2f575b7f|PORTARIA DO POSTO ATEND. AO CLIENTE CENTRO 3|eb85c1d0-dd6d-45be-a5d5-5618f98bf205
7c9c10f2-e744-49cd-8049-70d6170d83b9|PORTARIA DO POSTO ATEND. AO CLIENTE PARTENON|eb85c1d0-dd6d-45be-a5d5-5618f98bf205
67ba5b32-e9cb-4e83-bdbc-e15ca5def4fe|PORTARIA DO PROTOCOLO|eb85c1d0-dd6d-45be-a5d5-5618f98bf205
68156947-742b-4d60-a8a7-90ff46be1e03|POSTÃO|773af58b-44f1-4cf7-bac7-901cc3b1694c
d51d71a3-3619-4719-b353-aeeaa21a1a3f|POSTO DA RECEITA FEDERAL|27e23133-db59-4386-a015-33a7310768fb
a2f9c13e-130c-442c-9816-a1ac3477a3c9|PRAÇA DA GRUTA|27e23133-db59-4386-a015-33a7310768fb
6b74b164-0de3-4cc4-9b69-a6426263f0f7|PRAÇA XV DE NOVEMBRO|27e23133-db59-4386-a015-33a7310768fb
50f13577-96de-4114-bf2e-54020a37248e|PRÉDIO DA EMATER|27e23133-db59-4386-a015-33a7310768fb
a8a41d8b-8a1a-4ca4-97cf-616bc4b32e43|Prédio Sede|8500ea60-a5c4-495e-8c26-f009a34e2107
8469f54d-abee-45e1-8bb2-baf944f89e46|PREFEITURA|a3cb200e-f854-4fe8-9244-40f42d7c3b28
2e810fc0-98fe-4af4-85f6-b8c8ad595cde|PREFEITURA|24d993c9-6ad6-425b-b8f2-c32c18ecd5d5
19dd8d55-4068-4ccb-9393-46f55e4a3776|PREFEITURA|df731573-bad3-4a6b-9e96-06de32e28768
2f581ad0-c0b0-417a-a4b6-346c705a44d9|PRONTO ATENDIMENTO 24 HORAS|89df1462-ba23-49c5-bb10-064d1c6d93eb
c1757ce9-fa74-4428-acc0-956801cfd81c|PRONTO ATENDIMENTO CRUZEIRO DO SUL|8500ea60-a5c4-495e-8c26-f009a34e2107
b3ebe482-af03-4ca3-b25b-18b3c954ea85|QUADRA SERAFIM|773af58b-44f1-4cf7-bac7-901cc3b1694c
0454dae0-85dc-4178-8c5a-800164b4ad64|RECEPÇÃO|0c80ed99-cb97-4cb3-8f69-2c2a00e1a2cd
6f07b94f-6648-4983-b45f-015661ccbdc7|RX/FARMACIA|e30b03a4-9ecc-4cd1-8e71-8e68c93ab202
d387065c-82e0-4387-87c5-115dfe590b23|SAE IAPI|8500ea60-a5c4-495e-8c26-f009a34e2107
0cbd8d78-0a38-48dd-875e-9a0665aa79ca|SAE PLP|8500ea60-a5c4-495e-8c26-f009a34e2107
a3294262-617a-4103-9197-482ee79c0348|SAE SANTA MARTA|8500ea60-a5c4-495e-8c26-f009a34e2107
cf194a66-4a3d-48c5-8420-df9aa52db297|SAE Vila dos comerciários|8500ea60-a5c4-495e-8c26-f009a34e2107
62fcdd61-1f50-4d73-b8c8-45a299ffdf5a|SAE/CTA|e30b03a4-9ecc-4cd1-8e71-8e68c93ab202
d11090a7-5dec-4168-b373-46d9e9317071|SALA DA ORQUESTRA E TEATRO|27e23133-db59-4386-a015-33a7310768fb
c6e3ddeb-1b14-4db0-9123-d022f8cc91d5|SALA DO CREAS (CENTRO REFERÊNCIA ESPECIALIZADA EM ASSISTÊNCIA)|27e23133-db59-4386-a015-33a7310768fb
4ef573f1-b517-4472-b132-867342b9c5ae|SAMU - LABORATÓRIO - RADIOLOGIA|e30b03a4-9ecc-4cd1-8e71-8e68c93ab202
a113f148-0b5e-4003-bd42-cc5247eab0f6|SAMU PORTO ALEGRE|c398c6be-71ee-4ce7-a439-4046e4f7658e
9aa195bc-6137-416f-b0f9-39ab16ad2e5a|SAUDE|a3cb200e-f854-4fe8-9244-40f42d7c3b28
db9499be-15a2-47fe-8e57-e6bc56687448|SEC OBRAS|a3cb200e-f854-4fe8-9244-40f42d7c3b28
30340fc4-9efd-4611-9add-4402a9076f6d|SEC OBRAS|773af58b-44f1-4cf7-bac7-901cc3b1694c
cd5ee515-5004-448d-b01b-c804fa576c08|SEC. DESENVOLVIMENTO ECONÔMICO - CASA DA CIDADANIA, COMPREENDENDO: CENTRO DE INCLUSÃO SOCIAL E RENDA (SINE), JUNTA DE SERVIÇO MILITAR E POSTO DE IDENTIFICAÇÃO|27e23133-db59-4386-a015-33a7310768fb
57deefe8-7adb-4cb1-bf7d-b2ec217493b9|SECRATRIA VIAÇÃO|320df1c8-ad81-45be-8d44-29989c75fc03
97a37862-21db-4fa8-9e88-a02e8258b848|SECRETARIA DE ADMINISTRAÇÃO|56989571-5187-4086-9dec-9c9a31c9c7f2
0b804778-72c1-459d-8598-4f4863cc374b|SECRETARIA DE CULTURA DE PORTO ALEGRE|0acb5f1a-79ed-47b4-8bdb-463423e05a95
8d686327-bad9-4b69-a6e1-3f45d0b93af9|SECRETARIA DE EDUCAÇÃO|56989571-5187-4086-9dec-9c9a31c9c7f2
484a03b1-c52c-444b-9e47-d5f5354ce780|SECRETARIA DE EDUCAÇÃO, ESPORTES, LAZER E JUVENTUDE|27e23133-db59-4386-a015-33a7310768fb
bc470bc4-ab68-496e-95d8-1fe13c06581d|SECRETARIA DE OBRAS|56989571-5187-4086-9dec-9c9a31c9c7f2
086eb436-766b-4032-bdf0-2d61aeb6d218|SECRETARIA DE OBRAS|320df1c8-ad81-45be-8d44-29989c75fc03
a184e5a2-18f4-45aa-bbbd-8d38c3a59152|SECRETARIA DE SAUDE|27e23133-db59-4386-a015-33a7310768fb
5281a3bd-91fd-4c57-8d85-17efab570c4b|SECRETARIA DE SAUDE|df731573-bad3-4a6b-9e96-06de32e28768
8c78dd79-e156-4177-9d2d-471018a81a5a|SECRETARIA DE SAUDE|24d993c9-6ad6-425b-b8f2-c32c18ecd5d5
973de1f0-270e-4c1f-94fa-6c0549c90bc2|SECRETARIA DE SAUDE|56989571-5187-4086-9dec-9c9a31c9c7f2
f418a927-3863-41d8-824a-84a1a8512f55|SECRETARIA DE SAÚDE|89df1462-ba23-49c5-bb10-064d1c6d93eb
86c0eb08-c386-433e-a050-cc0caeb77064|SECRETARIA DE TRABALHO E AÇÃO SOCIAL|56989571-5187-4086-9dec-9c9a31c9c7f2
cc357f8c-93e5-4666-aeec-6a2b174dca71|SECRETARIA DE TURISMO|56989571-5187-4086-9dec-9c9a31c9c7f2
157f55f9-f617-48d5-9c84-0d2421da8af0|SECRETARIA DESENVOLVIMENTO SOCIAL E DEPÓSITO, CRAS|27e23133-db59-4386-a015-33a7310768fb
4f45ed7d-fcef-4999-bd79-5026df525ca2|SECRETARIA EDUCAÇÃO|773af58b-44f1-4cf7-bac7-901cc3b1694c
9b5a2981-fa03-4d86-b35b-e0a022684a9e|SECRETARIA MUNICIPAL DE EDUCAÇÃO, ESPORTES, LAZER E JUVENTUDE, NUTRA E PRADIES|27e23133-db59-4386-a015-33a7310768fb
22049de7-93e1-4698-84e1-c23c8606e1ef|SECRETARIA VENDINHA|320df1c8-ad81-45be-8d44-29989c75fc03
dd48c409-9285-42fa-8722-0b03fba22c51|SEDE|0c80ed99-cb97-4cb3-8f69-2c2a00e1a2cd
4bd5c185-4fc6-46a7-a086-9480c295ccc0|SEMAE - CENTRO ADM - 3038 2020|32a52035-24b9-44f0-a80b-cbe418509e44
70734bd4-2017-4bbd-8a35-18be5cfa59f7|SEMAE - DIV. OBRAS - 3038 2020|32a52035-24b9-44f0-a80b-cbe418509e44
87f88aa6-8a34-45b0-88d2-8e3c0c772f63|SEMAE - ETA 1 - 3038 2020|32a52035-24b9-44f0-a80b-cbe418509e44
6ff1e731-2a23-489f-98d2-60486b24e38b|SEMAE - ETA 2 - 3038 2020|32a52035-24b9-44f0-a80b-cbe418509e44
7a3fd533-6a51-468b-9379-617503f48123|SEMAE - ETE VICENT. - 3038 2020|32a52035-24b9-44f0-a80b-cbe418509e44
c8cb648b-2429-4d59-8965-aa098e34283e|SEMAE - RESERV R1 - 3038 2020|32a52035-24b9-44f0-a80b-cbe418509e44
e58536c6-3d49-4f4b-bbf4-5e528ba931b1|SEMAE - ZONA LESTE - 3038 2020|32a52035-24b9-44f0-a80b-cbe418509e44
b6f8b625-9544-4b8b-b99d-33f0e123bdb2|SEMAT/DMP/DAP|3918b9ef-ea35-415a-b9f1-9790c863da7f
ab7b724b-df8e-4d51-b49d-8cb139ac4f5a|SERVIÇO NACIONAL DE APRENDIZAGEM INDUSTRIAL (SENAI)|27e23133-db59-4386-a015-33a7310768fb
f57e7838-f09f-4814-b130-8f1c9da1a940|SERVIÇOS URBANOS|a3cb200e-f854-4fe8-9244-40f42d7c3b28
8c167981-b505-4e35-a378-13d8ddcba4c3|SERVIÇOS URBANOS|df731573-bad3-4a6b-9e96-06de32e28768
1c5002e3-1d04-457d-94d4-f8f61e0ca786|SUPERVISOR|86570111-d5f3-4788-97ea-c9e67298f8c0
fb333046-87db-4c48-b16c-d245f2ce8493|TESTE1|1e1e7bcd-b533-4c2b-ad5e-54ab73d9c669
99a49f4d-99f9-460f-bb79-5db45857a20c|TJRS - 1|0a29ac5d-d8ac-47f2-b133-322f5cff6fda
193fd355-2dcc-45f5-be65-5a770db2e443|TJRS - 2|0a29ac5d-d8ac-47f2-b133-322f5cff6fda
afb58b7d-1182-45eb-9e43-a41d0fbf824d|TORRE (APOIO)|eb85c1d0-dd6d-45be-a5d5-5618f98bf205
9d618d86-7266-48c3-b5bf-96633a1d9df5|TRANSP/VIGIL/SAD/MANUT|e30b03a4-9ecc-4cd1-8e71-8e68c93ab202
12b7b5ec-734a-4bbe-9912-1edcb3c8712a|UBS BEIRA RIO|df731573-bad3-4a6b-9e96-06de32e28768
cef73255-72e5-44bd-b4e0-1a11bbf104ad|UBS CATUPI|773af58b-44f1-4cf7-bac7-901cc3b1694c
e8433666-f0f4-4782-aff1-faf3035ceb7e|UBS CRUZ DE MALTA|df731573-bad3-4a6b-9e96-06de32e28768
